325759,Rest of South,ABC1,Male,68,,,,,,,,Selected,Selected,,,,,,,,Selected,,,,,Selected,Selected,Selected,Selected,,Selected,Selected,Selected,Selected,Selected,,,,Disagree slightly,Agree slightly,Agree slightly,Agree slightly,,Selected,,Selected,Selected,,,,,,,,,,,,Selected,Selected,Selected,,Selected,,Selected,,Selected,,,,No,,,,,,,,,,,,,,,Selected,Agree slightly,Disagree strongly,Agree strongly,Agree slightly,,,,Selected,Selected,Selected,,Selected,,Disagree strongly,Agree strongly,Agree strongly,Disagree slightly
325875,Scotland,C2DE,Female,59,,,,,,Selected,,,,,Selected,,Selected,Selected,,,,,,,,,Selected,,,Selected,Selected,,,Selected,,,,,Agree strongly,Agree slightly,Agree strongly,Agree slightly,,Selected,,Selected,,,Selected,,Selected,,,,,,,,Selected,Selected,,,,,,Selected,,Selected,,,No,,,,,,Selected,,,,,,,,,,Disagree slightly,Disagree strongly,Agree strongly,Disagree slightly,,,,,,Selected,,,,Agree slightly,Disagree slightly,Disagree slightly,Disagree slightly
326978,Rest of South,ABC1,Female,24,Selected,,,,,,,,,,,,,,,,Selected,,,,,Selected,,,,,Selected,Selected,,,,,,,Disagree slightly,Agree slightly,Agree slightly,Agree slightly,,Selected,,,,,,,,,,,Selected,,,,,,Selected,,,,,,Selected,Selected,,,No,,,,,,,,,Selected,,,,,,,Agree slightly,Disagree slightly,Agree strongly,Agree slightly,,,,,Selected,,,Selected,,Disagree slightly,Disagree slightly,Disagree slightly,Disagree slightly
327119,Scotland,C2DE,Male,72,Selected,Selected,,,,Selected,Selected,,Selected,,,Selected,,,Selected,,,,,,,,,,,Selected,Selected,Selected,,Selected,Selected,,,,Disagree slightly,Agree strongly,Agree strongly,Agree slightly,,,,,,,,,,,,,,,Selected,,Selected,Selected,Selected,,Selected,,Selected,,,,,,No,,,,,,,,,,,,,,,Selected,Disagree strongly,Disagree strongly,Agree strongly,Disagree strongly,,,,,,,,,Selected,Disagree strongly,Agree slightly,Disagree strongly,Disagree slightly
327255,Rest of South,C2DE,Female,48,,Selected,,Selected,,,Selected,Selected,Selected,,,,,,,,,,Selected,Selected,,Selected,Selected,,,Selected,Selected,,,,,,,,Disagree slightly,Agree strongly,Agree slightly,Agree strongly,,,,,,,,,,,,,,,Selected,,Selected,Selected,Selected,Selected,,Selected,,Selected,Selected,,,,No,Selected,,,,,Selected,,Selected,,,,,Selected,,,Disagree strongly,Disagree strongly,Agree strongly,Disagree strongly,,,,,,,,,Selected,Disagree strongly,Disagree strongly,Disagree strongly,Agree strongly
327371,Midlands and Wales,ABC1,Male,67,,,,,,Selected,,,,,,,,,Selected,,Selected,,,,,,,,,,,Selected,,,Selected,,,,Disagree slightly,Disagree slightly,Disagree slightly,Disagree slightly,,,,,,,,,,,,,,,Selected,,Selected,Selected,Selected,,Selected,Selected,Selected,Selected,Selected,,,,No,Selected,,,,,Selected,,,,Selected,,,,,,Disagree strongly,Disagree strongly,Agree strongly,Disagree strongly,,,,,,,,,Selected,Disagree strongly,Agree strongly,Disagree strongly,Agree strongly
327547,London,C2DE,Male,33,,,,,,,,,,,,,,,,,Selected,,,,,,,Selected,,,,,,,,,,,Disagree slightly,Agree strongly,Agree strongly,Agree slightly,,,,,,,,,,,,,,Selected,,,,Selected,,,,,,,,,,,No,,,,,,,,Selected,,,,,,,,Disagree slightly,Disagree slightly,Agree strongly,Disagree strongly,,,,,,,,,Selected,Disagree strongly,Disagree strongly,Disagree slightly,Agree slightly
327640,North,ABC1,Male,46,,,,Selected,,,,Selected,Selected,Selected,,Selected,,,,,,,Selected,,,Selected,,Selected,Selected,Selected,,Selected,,,,Selected,,,Agree slightly,Agree strongly,Agree slightly,Disagree slightly,Selected,Selected,Selected,,,Selected,,,Selected,Selected,Selected,,Selected,Selected,,,Selected,,Selected,,Selected,Selected,Selected,Selected,Selected,Selected,,,No,,,,Selected,Selected,,,Selected,,,,,,,,Disagree slightly,Agree slightly,Agree slightly,Agree slightly,,,,,Selected,Selected,,Selected,,Disagree slightly,Agree slightly,Agree slightly,Disagree slightly
327646,London,ABC1,Male,34,,,,,,,,,,,,,,,,,,,,,Selected,Selected,,,,,,,,,,,,,Disagree slightly,Disagree slightly,Agree slightly,Disagree slightly,,Selected,,,,,,,,,,,,,,,,,Selected,,,,,,,,,,Yes,,Selected,,,,,,,,,,,,,,Agree slightly,Agree slightly,Disagree slightly,Agree slightly,,,,,,,,Selected,,Disagree slightly,Agree slightly,Agree strongly,Agree slightly
329200,Midlands and Wales,C2DE,Male,64,Selected,,,,,,,,,,Selected,,,,,,,,,,,,,,,,,,Selected,Selected,,Selected,Selected,,Agree slightly,Agree slightly,Agree slightly,Agree slightly,,,,,,,,,,,,,,,Selected,,Selected,Selected,Selected,,Selected,Selected,Selected,Selected,Selected,Selected,,,No,,,,,,Selected,,Selected,,,,,Selected,,,Disagree strongly,Disagree strongly,Agree strongly,Disagree strongly,,,,,,,,,Selected,Disagree strongly,Agree strongly,Disagree strongly,Agree slightly
329757,Rest of South,ABC1,Male,22,Selected,Selected,,Selected,,Selected,Selected,,,,Selected,,,,,,,,Selected,,,Selected,Selected,Selected,,Selected,Selected,,,,,,,,Agree strongly,Agree slightly,Agree strongly,Agree strongly,,Selected,Selected,Selected,,,,,Selected,,,,,Selected,,,Selected,Selected,,,Selected,,Selected,,Selected,,,,No,,Selected,,,,,,,Selected,,,Selected,,,,Agree slightly,Disagree slightly,Agree strongly,Agree slightly,Selected,Selected,,,Selected,Selected,,Selected,,Disagree slightly,Agree slightly,Disagree slightly,Agree slightly
330220,Midlands and Wales,ABC1,Female,38,,Selected,Selected,,,Selected,,,Selected,,,,,,,,,,,,,Selected,Selected,Selected,,Selected,Selected,Selected,Selected,,,,,,Agree slightly,Agree strongly,Agree slightly,Agree slightly,Selected,Selected,Selected,,,,,,,,Selected,,Selected,Selected,,,Selected,,,,,,Selected,,,Selected,,,Yes,,Selected,,,,,,,Selected,,,Selected,,,,Agree slightly,Agree strongly,Disagree slightly,Agree strongly,,,Selected,Selected,Selected,,,,,Agree slightly,Agree slightly,Agree slightly,Disagree slightly
330335,London,ABC1,Male,23,Selected,,Selected,,,,,Selected,Selected,,,,,,,,,,,,,Selected,,Selected,Selected,,Selected,Selected,,Selected,Selected,,Selected,,Agree slightly,Agree strongly,Agree strongly,Agree slightly,,,,,,,,,,,,,,,Selected,Selected,Selected,Selected,Selected,Selected,Selected,Selected,Selected,Selected,Selected,Selected,Selected,,No,,,,,,Selected,,Selected,,,,,,,,Disagree strongly,Disagree slightly,Agree strongly,Agree slightly,,,,,Selected,Selected,,,,Disagree slightly,Disagree slightly,Disagree strongly,Agree slightly
331179,Rest of South,ABC1,Male,27,Selected,Selected,Selected,,,Selected,,Selected,Selected,,,,,,,,,,,,,,,,,Selected,Selected,Selected,Selected,,,,,,Agree slightly,Agree slightly,Agree slightly,Agree strongly,Selected,Selected,,,Selected,,Selected,,,,Selected,,Selected,Selected,,,Selected,,,,Selected,Selected,Selected,,,,,,Yes,,Selected,Selected,,,,Selected,,Selected,,,Selected,,Selected,,Agree slightly,Agree strongly,Disagree slightly,Agree strongly,,Selected,Selected,,,,,,,Agree slightly,Disagree slightly,Disagree slightly,Disagree slightly
331448,North,C2DE,Male,19,,,,,,,,,,,,,,,,,,,Selected,,,,,,,,,Selected,,,,,,,Agree strongly,Agree strongly,Agree strongly,Agree strongly,,,,,,Selected,,,,,,,,,,,,,,Selected,,,,,,,,,Yes,,,Selected,,,,,,,,,,,,,Disagree slightly,Agree strongly,Agree slightly,Disagree strongly,,Selected,,,,,,,,Agree strongly,Agree strongly,Agree strongly,Agree strongly
331595,London,C2DE,Female,22,Selected,,,Selected,Selected,,Selected,,Selected,,,,Selected,,,,,Selected,Selected,,,,,,,Selected,Selected,,Selected,,,,,,Agree strongly,Agree strongly,Agree strongly,Agree slightly,Selected,Selected,,,,Selected,,,Selected,,,,,Selected,,,Selected,Selected,,,,,Selected,,,,,,Yes,,Selected,Selected,,,,Selected,,Selected,,,Selected,,Selected,,Agree slightly,Agree strongly,Agree strongly,Agree strongly,,,Selected,Selected,,,,Selected,,Agree slightly,Disagree slightly,Disagree slightly,Agree strongly
331755,Midlands and Wales,C2DE,Female,20,Selected,,Selected,Selected,,Selected,Selected,Selected,Selected,Selected,Selected,Selected,,,,,Selected,,Selected,,,Selected,Selected,Selected,Selected,Selected,Selected,Selected,Selected,,,Selected,,,Agree strongly,Agree slightly,Agree strongly,Agree strongly,,,,Selected,Selected,Selected,Selected,,,,,,Selected,Selected,,,Selected,Selected,Selected,,,Selected,Selected,,Selected,,,,No,,Selected,,Selected,Selected,,Selected,,Selected,,,Selected,,Selected,,Agree slightly,Agree slightly,Agree strongly,Agree strongly,,,Selected,,,Selected,,Selected,,Agree slightly,Agree slightly,Agree slightly,Agree slightly
331959,London,ABC1,Male,19,,Selected,Selected,,,,,,Selected,,,,,,,,Selected,,Selected,,,Selected,Selected,,,,Selected,,,,Selected,,,,Disagree slightly,Agree slightly,Disagree slightly,Agree slightly,,Selected,Selected,Selected,,,,,,,,,,,,,Selected,Selected,,,,,,,Selected,Selected,,,No,,,,,,Selected,,,,,,,,,,Disagree slightly,Agree slightly,Agree slightly,Agree slightly,,,,,Selected,Selected,,,,Disagree strongly,Agree slightly,Disagree slightly,Disagree slightly
332066,North,C2DE,Female,20,,Selected,,,,,,Selected,Selected,Selected,,Selected,,,,,,,Selected,,,Selected,Selected,,Selected,,,,,,,,,,Agree strongly,Agree slightly,Agree strongly,Agree slightly,,Selected,,,,Selected,,,,,,,,,,,Selected,,,,,,,,,,,,Yes,,,,,,,,,Selected,,,Selected,,,,Disagree slightly,Agree strongly,Agree strongly,Agree strongly,Selected,,,,,,,Selected,,Agree slightly,Disagree slightly,Agree slightly,Disagree slightly
332287,Midlands and Wales,C2DE,Female,46,Selected,Selected,,,,Selected,Selected,Selected,,,,Selected,Selected,Selected,,,Selected,Selected,Selected,Selected,,Selected,Selected,Selected,Selected,,Selected,Selected,Selected,Selected,,,,,Agree strongly,Agree strongly,Agree strongly,Agree strongly,,,,Selected,,,,,,,,,,Selected,,,Selected,Selected,Selected,,,Selected,,,Selected,Selected,,,No,,,,,,Selected,,,,,,,,,,Disagree slightly,Disagree slightly,Agree strongly,Disagree slightly,,,,,,,,,Selected,Disagree strongly,Agree strongly,Disagree strongly,Agree slightly
332356,Midlands and Wales,ABC1,Female,35,Selected,Selected,Selected,Selected,,Selected,Selected,,,,Selected,,,Selected,Selected,,Selected,,Selected,Selected,,Selected,Selected,Selected,Selected,Selected,Selected,Selected,Selected,Selected,Selected,Selected,Selected,,Agree slightly,Agree slightly,Agree strongly,Disagree slightly,,,,Selected,,,,,,,,,,,,,Selected,Selected,,,,Selected,Selected,Selected,,,,,No,,,,,,,,,,,,,,,Selected,Disagree slightly,Disagree slightly,Agree slightly,Disagree slightly,,,,,Selected,,,,,Disagree slightly,Agree slightly,Disagree slightly,Disagree slightly
332621,Rest of South,C2DE,Male,53,,,,,,Selected,,,,,Selected,,,,,,,,,,,,Selected,,,,Selected,,Selected,,,,,,Disagree slightly,Agree slightly,Agree slightly,Disagree slightly,,,,,,,,,,,,,,,Selected,,Selected,Selected,,Selected,Selected,Selected,,Selected,,Selected,,,No,,,,,,,,,,,,,,,Selected,Disagree slightly,Disagree slightly,Disagree slightly,Disagree slightly,,,,,,,,Selected,,Disagree slightly,Agree slightly,Agree slightly,Disagree slightly
332630,Rest of South,C2DE,Male,22,,,Selected,,,,,,,,,,,,,,,,,,,,,,,Selected,,,,,,,,,Agree slightly,Disagree slightly,Disagree strongly,Disagree slightly,,,,,,,,,,,,,Selected,,,,,Selected,,,,,,,,,,,No,,,,,,,,,,,,,,Selected,,Agree slightly,Agree slightly,Agree slightly,Agree slightly,,,,Selected,,,,,,Disagree strongly,Agree strongly,Agree slightly,Disagree slightly
333063,Scotland,C2DE,Female,58,,,,,,Selected,,Selected,Selected,,,Selected,,Selected,Selected,,,,,,,,Selected,Selected,,,Selected,,,,,,,,Disagree slightly,Agree slightly,Disagree slightly,Disagree strongly,,Selected,,Selected,,Selected,,,Selected,Selected,,,,Selected,,,,Selected,Selected,,,Selected,Selected,Selected,,,,,No,,,,,,,,,,,,,,,Selected,Agree slightly,Agree slightly,Agree slightly,Agree slightly,Selected,,,,Selected,Selected,,Selected,,Disagree slightly,Agree slightly,Agree slightly,Disagree slightly
333276,North,ABC1,Male,19,Selected,,,Selected,,,Selected,Selected,,Selected,Selected,,,,,,,,,,,Selected,,Selected,,Selected,Selected,,Selected,,,,,,Agree strongly,Agree slightly,Agree strongly,Agree slightly,Selected,Selected,,,,Selected,,,,Selected,,Selected,Selected,Selected,,Selected,Selected,Selected,Selected,,Selected,Selected,Selected,Selected,,Selected,,,Yes,,Selected,Selected,,,,Selected,,Selected,,Selected,Selected,,Selected,,Agree slightly,Agree strongly,Agree slightly,Agree strongly,Selected,,Selected,,Selected,,,,,Disagree slightly,Disagree slightly,Agree slightly,Disagree slightly
333419,North,ABC1,Male,43,,Selected,,,,,,,,,,,,,,,Selected,,,Selected,,Selected,,,,,,,,,,,,,Agree strongly,Agree slightly,Agree strongly,Agree strongly,,Selected,,,,,,,,,,Selected,,,,,,,,,,,,,,,,Selected,No,,Selected,Selected,,,,Selected,,Selected,,,,,,,Agree strongly,Agree strongly,Agree slightly,Agree strongly,Selected,Selected,Selected,Selected,Selected,Selected,Selected,Selected,,Agree strongly,Disagree slightly,Agree strongly,Disagree strongly
333426,Rest of South,C2DE,Male,52,,,Selected,,,Selected,,Selected,,,,Selected,,,,,,,,,,,,Selected,,,,Selected,Selected,,,,,,Agree slightly,Agree slightly,Agree slightly,Agree slightly,,,,,,,,,,,,,,,Selected,,Selected,Selected,Selected,,,Selected,Selected,Selected,Selected,Selected,,,No,,,,,,Selected,,Selected,,,,,,,,Disagree strongly,Disagree slightly,Agree slightly,Disagree slightly,,,,,Selected,,,,,Disagree slightly,Disagree slightly,Disagree slightly,Disagree slightly
333497,North,ABC1,Male,31,,Selected,,,,Selected,,,,,,,,,,,,,,,,Selected,,,Selected,,Selected,,,,,,,,Disagree slightly,Agree slightly,Agree strongly,Agree slightly,,,,,,,,,,,,,,,Selected,,Selected,Selected,Selected,,Selected,Selected,,,Selected,,,,No,Selected,,,,,,,,,,,,,,,Disagree strongly,Disagree strongly,Agree slightly,Disagree strongly,,,,,,,,,Selected,Disagree strongly,Disagree slightly,Disagree strongly,Agree slightly
333546,North,ABC1,Female,65,Selected,Selected,,Selected,,,Selected,,,,Selected,,,,,,,,,,,,Selected,,Selected,Selected,,,,,,,,,Agree slightly,Agree slightly,Agree slightly,Agree slightly,Selected,Selected,Selected,Selected,Selected,Selected,Selected,Selected,Selected,Selected,Selected,Selected,Selected,Selected,,,,,,,,,,,,,,Selected,Yes,,Selected,Selected,,,,Selected,,Selected,,Selected,Selected,,Selected,,Agree strongly,Agree strongly,Disagree slightly,Agree strongly,Selected,Selected,Selected,Selected,Selected,Selected,Selected,Selected,,Agree strongly,Disagree slightly,Agree strongly,Disagree slightly
333564,Rest of South,ABC1,Female,66,Selected,Selected,,,Selected,Selected,Selected,,,Selected,Selected,Selected,Selected,Selected,Selected,,Selected,Selected,,,,Selected,,Selected,,Selected,Selected,Selected,Selected,Selected,Selected,Selected,,,Agree slightly,Disagree slightly,Agree strongly,Agree slightly,,,,,,,,,,,,,,,Selected,,Selected,Selected,,,,Selected,,,Selected,Selected,,,No,,,,,,,,,,,,,,,Selected,Disagree slightly,Disagree strongly,Agree slightly,Agree slightly,,,,,,,,,Selected,Disagree slightly,Disagree slightly,Disagree slightly,Agree slightly
333569,Rest of South,ABC1,Female,64,Selected,Selected,,,,Selected,,Selected,Selected,Selected,,Selected,,,,,,,,,,Selected,,Selected,,,,Selected,Selected,Selected,,,,,Disagree slightly,Agree slightly,Agree strongly,Agree slightly,,Selected,,Selected,Selected,Selected,Selected,,Selected,,,Selected,,,,,,,,,,Selected,,Selected,Selected,Selected,,,Yes,,,,,,,Selected,,Selected,,,Selected,,Selected,,Agree slightly,Agree strongly,Agree slightly,Agree strongly,,,Selected,,,,Selected,Selected,,Agree strongly,Agree slightly,Agree slightly,Disagree slightly
333587,Rest of South,ABC1,Male,33,Selected,,,Selected,,,,,,,Selected,,,,,,Selected,,Selected,,,,,Selected,Selected,,Selected,,Selected,,,,,,Agree slightly,Agree slightly,Agree strongly,Agree slightly,,Selected,,,,Selected,,,Selected,,,,Selected,,,,,,,,,Selected,Selected,,Selected,,,,Yes,,Selected,,,,,,,Selected,,,,,,,Agree strongly,Agree strongly,Disagree slightly,Agree strongly,Selected,Selected,,,Selected,,,Selected,,Agree slightly,Agree slightly,Agree slightly,Disagree slightly
333855,North,C2DE,Male,53,,,,,,,,,,Selected,,Selected,,Selected,Selected,,,,,,,,Selected,Selected,Selected,,,,,,,,,,Agree strongly,Agree strongly,Agree strongly,Agree strongly,,,,,,,,,,,,,,,Selected,Selected,Selected,Selected,,,Selected,,Selected,,Selected,,,,No,,,,,,,,,,,,,,,Selected,Disagree strongly,Disagree strongly,Disagree strongly,Disagree strongly,,,,,Selected,,,,,Disagree strongly,Agree strongly,Disagree strongly,Disagree slightly
333867,London,ABC1,Male,35,Selected,,,,,Selected,,,,,,,,,,,,,,,,,,Selected,Selected,Selected,,,,,,,,,Agree slightly,Agree slightly,Agree strongly,Agree slightly,,Selected,,,,,,,,,,,,,,,Selected,,,,,Selected,,,,Selected,,,No,,,,,,,,,,,,,,Selected,,Disagree slightly,Agree slightly,Agree slightly,Agree slightly,,,,,,,,Selected,,Disagree strongly,Disagree slightly,Disagree slightly,Agree slightly
334248,Midlands and Wales,C2DE,Male,35,,,,,,,,,,,,,,,,,,,,,Selected,,,,,,,,,,,,,Selected,Agree slightly,Agree slightly,Agree slightly,Agree slightly,,,,,,,,,,,,,,,Selected,,,,,,,,,,,,,Selected,No,,,,,,,,,,,,,,,Selected,Agree slightly,Agree slightly,Agree slightly,Agree slightly,,,,,,,,,Selected,Agree slightly,Agree slightly,Agree slightly,Agree slightly
334365,North,ABC1,Male,28,Selected,Selected,Selected,,,Selected,,Selected,Selected,Selected,Selected,Selected,Selected,,Selected,,Selected,Selected,Selected,Selected,,Selected,Selected,Selected,Selected,,Selected,Selected,Selected,Selected,Selected,Selected,,,Disagree slightly,Agree strongly,Agree strongly,Agree slightly,Selected,Selected,,Selected,Selected,,,,,,Selected,,Selected,,,,Selected,Selected,Selected,,,Selected,,,Selected,Selected,,,No,,,,,,,,,,,,,,,Selected,Agree slightly,Agree slightly,Agree strongly,Agree slightly,,,,Selected,,,,,,Agree slightly,Disagree slightly,Agree slightly,Disagree strongly
334405,Rest of South,ABC1,Female,34,Selected,Selected,,Selected,,Selected,Selected,Selected,Selected,,,Selected,Selected,,Selected,,Selected,Selected,Selected,Selected,,Selected,,,,Selected,Selected,Selected,Selected,,,,,,Agree slightly,Agree strongly,Agree slightly,Agree strongly,,,,,,,,,,,,,,,Selected,,Selected,Selected,Selected,,Selected,Selected,,Selected,Selected,Selected,,,No,,,,,,,,Selected,,,,,Selected,,,Disagree strongly,Disagree strongly,Agree strongly,Disagree slightly,,,,,,,,,Selected,Disagree strongly,Disagree slightly,Disagree slightly,Agree slightly
334424,North,C2DE,Male,47,Selected,Selected,,,,Selected,,Selected,Selected,Selected,Selected,Selected,,Selected,Selected,,,,Selected,Selected,,Selected,Selected,Selected,Selected,,Selected,Selected,,,Selected,Selected,,,Agree slightly,Agree strongly,Agree strongly,Agree strongly,Selected,Selected,Selected,Selected,Selected,Selected,Selected,Selected,Selected,Selected,Selected,Selected,Selected,Selected,,,,,,,,Selected,Selected,,Selected,Selected,,,Yes,,Selected,,,Selected,,Selected,,Selected,,Selected,Selected,,,,Agree strongly,Agree strongly,Disagree strongly,Agree strongly,Selected,,Selected,Selected,Selected,Selected,,Selected,,Agree strongly,Disagree strongly,Agree strongly,Disagree strongly
334453,North,C2DE,Female,29,,,Selected,,,,,,,,,,,,,,,,Selected,Selected,,,Selected,Selected,Selected,,,,,Selected,,,,,Agree slightly,Agree strongly,Agree slightly,Agree strongly,,,Selected,,,,,,Selected,,,,,Selected,,,,,Selected,,,Selected,,,,Selected,,,No,,Selected,,,,,,,,,,,,,,Agree strongly,Agree slightly,Agree slightly,Agree slightly,,,,,Selected,Selected,,Selected,,Disagree strongly,Agree slightly,Disagree slightly,Disagree slightly
334710,Rest of South,ABC1,Female,48,Selected,Selected,,,,Selected,Selected,Selected,Selected,Selected,Selected,Selected,,Selected,Selected,,,Selected,Selected,Selected,,Selected,Selected,Selected,Selected,Selected,Selected,Selected,Selected,Selected,Selected,Selected,Selected,,Agree strongly,Agree strongly,Agree strongly,Disagree strongly,Selected,Selected,Selected,Selected,Selected,Selected,Selected,Selected,Selected,Selected,Selected,Selected,Selected,Selected,,,Selected,,,,,,Selected,Selected,Selected,Selected,,,No,,Selected,Selected,,,,Selected,,Selected,,Selected,Selected,,Selected,,Agree strongly,Agree strongly,Agree slightly,Agree strongly,Selected,Selected,Selected,Selected,Selected,Selected,,Selected,,Agree strongly,Disagree slightly,Agree strongly,Disagree strongly
334877,Scotland,ABC1,Male,56,,,,,,,,,,,,,,,,,,,,,Selected,,,,,,,,,,,,,Selected,Disagree slightly,Agree strongly,Agree strongly,Agree slightly,,,,,,,,,,,,,,,Selected,,,,,,,,,,,,,Selected,No,,,,,,,,,,,,,,,Selected,Agree strongly,Agree strongly,Agree slightly,Agree strongly,,,,,,,,,Selected,Disagree slightly,Agree strongly,Disagree slightly,Disagree slightly
335233,Midlands and Wales,C2DE,Female,65,Selected,,,,,Selected,,,Selected,,Selected,,,Selected,,,,,,,,Selected,Selected,Selected,,,,Selected,Selected,Selected,,,,,Disagree strongly,Agree strongly,Agree strongly,Disagree strongly,Selected,Selected,Selected,Selected,Selected,Selected,Selected,Selected,Selected,Selected,Selected,Selected,Selected,Selected,,,Selected,,,,,,,,,,,,Yes,,,,,,,,,,,,Selected,,,,Agree strongly,Agree strongly,Agree slightly,Agree strongly,Selected,,Selected,,Selected,,Selected,Selected,,Agree strongly,Disagree strongly,Agree strongly,Disagree strongly
335323,London,ABC1,Male,58,Selected,Selected,Selected,,,,,Selected,,,,,,,,,,,,,,Selected,Selected,Selected,,,,,,,,,,,Disagree slightly,Agree strongly,Agree strongly,Agree slightly,,Selected,,Selected,Selected,,Selected,,Selected,Selected,Selected,Selected,Selected,Selected,,,Selected,Selected,Selected,,Selected,Selected,Selected,Selected,,,,,No,,,,,,,,,Selected,,,Selected,,,,Agree slightly,Agree slightly,Disagree slightly,Agree slightly,,,,Selected,,,,Selected,,Disagree slightly,Disagree slightly,Disagree slightly,Disagree strongly
335521,North,ABC1,Female,25,Selected,Selected,Selected,,,Selected,,Selected,Selected,Selected,,Selected,,,,,Selected,Selected,,,,Selected,Selected,Selected,,,,,,,,,,,Agree slightly,Agree strongly,Agree strongly,Disagree slightly,,Selected,,,,,,,,,,,,,,,Selected,Selected,,,Selected,Selected,Selected,Selected,Selected,Selected,,,No,,,,,,Selected,,Selected,,,,,Selected,,,Disagree slightly,Disagree strongly,Agree slightly,Disagree slightly,,,,,,,,Selected,,Disagree strongly,Disagree slightly,Disagree strongly,Agree slightly
335558,North,C2DE,Female,19,,Selected,,,,Selected,,Selected,,,,,,,,,,,Selected,Selected,,Selected,Selected,Selected,Selected,,,Selected,,,Selected,,,,Agree slightly,Agree strongly,Agree slightly,Agree slightly,,Selected,Selected,Selected,Selected,,Selected,,Selected,Selected,,,Selected,,,,Selected,,,,Selected,Selected,,,,,,,No,,Selected,,,,,,,,,,Selected,,,,Agree slightly,Agree slightly,Agree strongly,Agree strongly,,,Selected,,,,,Selected,,Disagree slightly,Agree strongly,Disagree slightly,Disagree slightly
335703,London,ABC1,Male,46,Selected,,,Selected,,,Selected,,,,,,,Selected,,Selected,,,,,,Selected,,,,Selected,Selected,,,,,,,,Agree slightly,Agree slightly,Disagree slightly,Agree slightly,,Selected,Selected,,,Selected,Selected,Selected,,,,,,Selected,,,,,,,,,,,,Selected,,,No,,,,,,,,,,,,,,,Selected,Agree slightly,Agree slightly,Disagree slightly,Disagree slightly,,,,,Selected,Selected,,,,Disagree slightly,Disagree slightly,Agree slightly,Disagree slightly
335725,Rest of South,ABC1,Female,57,,,,,,Selected,,Selected,,Selected,,,,,,,Selected,,,,,,,,Selected,,,,,Selected,Selected,,,,Disagree slightly,Agree strongly,Agree strongly,Disagree slightly,,,,,,,,,,,,,,,Selected,,,,,,,,,,,,,Selected,No,,,,,,,,,,,,,,,Selected,Disagree slightly,Disagree strongly,Agree strongly,Disagree strongly,,,,,,,,,Selected,Disagree strongly,Agree strongly,Disagree slightly,Disagree slightly
335827,North,C2DE,Female,27,Selected,Selected,Selected,Selected,,,Selected,Selected,,,,,Selected,,Selected,Selected,,Selected,,,,Selected,Selected,Selected,,Selected,,Selected,,,Selected,,,,Agree slightly,Agree strongly,Agree slightly,Agree slightly,,Selected,,,,,,,Selected,,,,,Selected,,Selected,Selected,Selected,Selected,,Selected,,Selected,Selected,Selected,Selected,,,No,,,,,,Selected,,Selected,,,,,,,,Disagree strongly,Disagree strongly,Agree slightly,Disagree strongly,,,,,Selected,,,,,Disagree strongly,Agree slightly,Disagree strongly,Disagree slightly
335955,North,ABC1,Female,37,Selected,Selected,Selected,Selected,,Selected,,,Selected,,Selected,Selected,,,Selected,,Selected,,Selected,Selected,,Selected,Selected,Selected,,Selected,,,Selected,,Selected,,,,Agree strongly,Agree strongly,Agree strongly,Agree slightly,,Selected,,,,Selected,,,Selected,,,Selected,,Selected,,,Selected,,,,,,Selected,,,,,,No,,,,,,,,,,,,,,,Selected,Agree slightly,Agree slightly,Agree strongly,Agree slightly,Selected,,,,,,,Selected,,Disagree slightly,Disagree slightly,Disagree slightly,Agree slightly
336025,Scotland,ABC1,Female,57,Selected,Selected,Selected,Selected,,Selected,Selected,Selected,,Selected,Selected,Selected,Selected,Selected,,Selected,,Selected,,,,Selected,Selected,Selected,,Selected,Selected,Selected,Selected,,,,,,Agree strongly,Agree strongly,Agree strongly,Agree strongly,,Selected,Selected,,,,,,,,,,,Selected,,,Selected,Selected,,Selected,Selected,Selected,,,Selected,Selected,,,No,,,,,,Selected,,Selected,,,,,,,,Disagree slightly,Disagree strongly,Agree strongly,Disagree slightly,,,,,Selected,,,,,Disagree strongly,Agree strongly,Disagree slightly,Agree slightly
336038,North,ABC1,Female,38,Selected,Selected,,Selected,,Selected,Selected,,Selected,,,,,Selected,,,,,,,,Selected,Selected,Selected,,Selected,Selected,Selected,Selected,,,Selected,,,Agree strongly,Agree slightly,Agree slightly,Agree slightly,Selected,Selected,Selected,Selected,Selected,,Selected,Selected,Selected,Selected,,,Selected,Selected,,,,,,,,Selected,Selected,,,,,,Yes,,Selected,,,,,Selected,,Selected,,,Selected,,Selected,,Agree strongly,Agree strongly,Disagree slightly,Agree strongly,,,Selected,Selected,Selected,,,,,Agree strongly,Disagree slightly,Agree slightly,Disagree slightly
336360,London,C2DE,Male,48,Selected,,,,,Selected,,,,,,,,,,,Selected,,,,,Selected,,,,,,,,,,,,,Agree slightly,Agree slightly,Agree strongly,Disagree slightly,,,,,,,,,,,,,,,Selected,Selected,Selected,Selected,,Selected,Selected,Selected,Selected,Selected,Selected,Selected,Selected,,No,,,,,,Selected,,,,,,,,,,Disagree strongly,Disagree strongly,Agree strongly,Disagree strongly,,,,,,,,,Selected,Disagree strongly,Agree slightly,Agree slightly,Agree strongly
